[rosmaster.main][INFO] 2021-05-18 14:39:31,249: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2021-05-18 14:39:31,249: Starting ROS Master Node
[rosmaster.master][INFO] 2021-05-18 14:39:31,341: +PARAM [/move_base/TebLocalPlannerROS/shrink_horizon_min_duration] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,341: +PARAM [/racecar/left_front_wheel_velocity_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,341: +PARAM [/move_base/TebLocalPlannerROS/acc_lim_theta] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,341: +PARAM [/move_base/global_costmap/inflation_layer/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,341: +PARAM [/move_base/TebLocalPlannerROS/max_global_plan_lookahead_dist] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,341: +PARAM [/racecar/left_steering_hinge_position_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,341: +PARAM [/move_base/planner_frequency] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,341: +PARAM [/move_base/TebLocalPlannerROS/weight_adapt_factor] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,342: +PARAM [/move_base/TebLocalPlannerROS/footprint_model/radius] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,342: +PARAM [/move_base/TebLocalPlannerROS/optimization_verbose] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,342: +PARAM [/move_base/global_costmap/footprint] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,342: +PARAM [/move_base/global_costmap/obstacle_layer/laser_scan_sensor/clearing] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,342: +PARAM [/move_base/TebLocalPlannerROS/no_outer_iterations] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,342: +PARAM [/move_base/TebLocalPlannerROS/global_plan_overwrite_orientation] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,342: +PARAM [/move_base/controller_patience] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,342: +PARAM [/racecar/left_steering_hinge_position_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,342: +PARAM [/move_base/TebLocalPlannerROS/dt_ref] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,342: +PARAM [/move_base/local_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,342: +PARAM [/move_base/local_costmap/resolution] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,342: +PARAM [/move_base/global_costmap/plugins] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,342: +PARAM [/move_base/TebLocalPlannerROS/weight_dynamic_obstacle] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,342: +PARAM [/move_base/global_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,342: +PARAM [/racecar/right_rear_wheel_velocity_controller/type] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,342: +PARAM [/move_base/TebLocalPlannerROS/weight_inflation] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,342: +PARAM [/move_base/TebLocalPlannerROS/weight_viapoint] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,343: +PARAM [/move_base/local_costmap/width] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,343: +PARAM [/move_base/TebLocalPlannerROS/h_signature_prescaler] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,343: +PARAM [/move_base/local_costmap/obstacle_layer/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,343: +PARAM [/move_base/TebLocalPlannerROS/max_samples] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,343: +PARAM [/move_base/TebLocalPlannerROS/dt_hysteresis] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,343: +PARAM [/move_base/controller_frequency] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,343: +PARAM [/move_base/TebLocalPlannerROS/footprint_model/line_end] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,343: +PARAM [/move_base/TebLocalPlannerROS/weight_kinematics_nh] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,343: +PARAM [/move_base/global_costmap/obstacle_layer/enabled] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,343: +PARAM [/move_base/TebLocalPlannerROS/exact_arc_length] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,343: +PARAM [/move_base/TebLocalPlannerROS/weight_acc_lim_theta] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,343: +PARAM [/move_base/TebLocalPlannerROS/viapoints_all_candidates] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,343: +PARAM [/move_base/TebLocalPlannerROS/selection_cost_hysteresis] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,343: +PARAM [/racecar/right_steering_hinge_position_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,343: +PARAM [/move_base/TebLocalPlannerROS/oscillation_omega_eps] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,343: +PARAM [/move_base/TebLocalPlannerROS/costmap_converter_rate] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,344: +PARAM [/racecar/right_steering_hinge_position_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,344: +PARAM [/move_base/TebLocalPlannerROS/min_turning_radius] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,344: +PARAM [/racecar/right_steering_hinge_position_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,344: +PARAM [/move_base/TebLocalPlannerROS/max_number_classes] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,344: +PARAM [/move_base/clearing_rotation_allowed] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,344: +PARAM [/move_base/TebLocalPlannerROS/complete_global_plan] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,344: +PARAM [/move_base/TebLocalPlannerROS/max_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,344: +PARAM [/racecar/right_steering_hinge_position_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,344: +PARAM [/move_base/base_global_planner] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,344: +PARAM [/move_base/global_costmap/inflation_layer/enabled] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,344: +PARAM [/move_base/TebLocalPlannerROS/inflation_dist] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,344: +PARAM [/move_base/TebLocalPlannerROS/optimization_activate] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,344: +PARAM [/move_base/global_costmap/static_layer/map_topic] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,344: +PARAM [/move_base/TebLocalPlannerROS/shrink_horizon_backup] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,344: +PARAM [/move_base/TebLocalPlannerROS/switching_blocking_period] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,344: +PARAM [/move_base/TebLocalPlannerROS/acc_lim_x] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,345: +PARAM [/move_base/TebLocalPlannerROS/oscillation_recovery] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,345: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,345: +PARAM [/move_base/TebLocalPlannerROS/yaw_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,345: +PARAM [/move_base/local_costmap/obstacle_layer/laser_scan_sensor/clearing] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,345: +PARAM [/move_base/TebLocalPlannerROS/max_vel_x] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,345: +PARAM [/move_base/TebLocalPlannerROS/max_vel_y] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,345: +PARAM [/move_base/local_costmap/rolling_window] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,345: +PARAM [/move_base/local_costmap/obstacle_layer/track_unknown_space] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,345: +PARAM [/move_base/TebLocalPlannerROS/odom_topic] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,345: +PARAM [/move_base/TebLocalPlannerROS/enable_multithreading] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,345: +PARAM [/move_base/TebLocalPlannerROS/footprint_model/line_start] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,345: +PARAM [/move_base/local_costmap/obstacle_layer/laser_scan_sensor/data_type] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,345: +PARAM [/move_base/TebLocalPlannerROS/include_costmap_obstacles] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,345: +PARAM [/move_base/global_costmap/obstacle_layer/laser_scan_sensor/data_type] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,345: +PARAM [/racecar/left_front_wheel_velocity_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,345: +PARAM [/move_base/local_costmap/obstacle_layer/enabled] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,346: +PARAM [/move_base/TebLocalPlannerROS/no_inner_iterations] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,346: +PARAM [/move_base/TebLocalPlannerROS/costmap_converter_spin_thread] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,346: +PARAM [/racecar/left_front_wheel_velocity_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,346: +PARAM [/racecar/right_rear_wheel_velocity_controller/pid/i_clamp] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,346: +PARAM [/racecar/left_rear_wheel_velocity_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,346: +PARAM [/keyboard_teleop/max_steering_angle] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,346: +PARAM [/move_base/TebLocalPlannerROS/selection_prefer_initial_plan] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,346: +PARAM [/move_base/global_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,346: +PARAM [/move_base/local_costmap/obstacle_layer/combination_method] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,346: +PARAM [/move_base/TebLocalPlannerROS/costmap_obstacles_behind_robot_dist] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,347: +PARAM [/move_base/TebLocalPlannerROS/global_plan_viapoint_sep] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,347: +PARAM [/move_base/TebLocalPlannerROS/publish_feedback] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,347: +PARAM [/move_base/TebLocalPlannerROS/obstacle_heading_threshold] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,347: +PARAM [/move_base/TebLocalPlannerROS/weight_kinematics_turning_radius] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,347: +PARAM [/move_base/TebLocalPlannerROS/xy_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,347: +PARAM [/move_base/global_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,347: +PARAM [/move_base/local_costmap/obstacle_layer/laser_scan_sensor/marking] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,347: +PARAM [/move_base/global_costmap/inflation_layer/cost_scaling_factor] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,347: +PARAM [/move_base/TebLocalPlannerROS/h_signature_threshold] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,347: +PARAM [/move_base/TebLocalPlannerROS/max_vel_x_backwards] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,347: +PARAM [/racecar/right_front_wheel_velocity_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,347: +PARAM [/move_base/TebLocalPlannerROS/enable_homotopy_class_planning] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,348: +PARAM [/move_base/local_costmap/static_layer/map_topic] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,348: +PARAM [/move_base/global_costmap/obstacle_layer/track_unknown_space] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,348: +PARAM [/move_base/local_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,348: +PARAM [/racecar/right_rear_wheel_velocity_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,348: +PARAM [/racecar/right_front_wheel_velocity_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,348: +PARAM [/racecar/joint_state_controller/type] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,348: +PARAM [/move_base/local_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,348: +PARAM [/racecar/right_front_wheel_velocity_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,348: +PARAM [/move_base/TebLocalPlannerROS/roadmap_graph_area_length_scale] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,348: +PARAM [/robot_description] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,348: +PARAM [/racecar/joint_state_controller/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,348: +PARAM [/move_base/TebLocalPlannerROS/dynamic_obstacle_inflation_dist] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,348: +PARAM [/move_base/TebLocalPlannerROS/teb_autosize] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,348: +PARAM [/move_base/local_costmap/plugins] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,348: +PARAM [/move_base/global_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,348: +PARAM [/racecar/left_steering_hinge_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,349: +PARAM [/move_base/TebLocalPlannerROS/oscillation_recovery_min_duration] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,349: +PARAM [/move_base/local_costmap/map_type] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,349: +PARAM [/move_base/TebLocalPlannerROS/roadmap_graph_no_samples] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,349: +PARAM [/racecar/left_front_wheel_velocity_controller/type] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,349: +PARAM [/move_base/TebLocalPlannerROS/weight_kinematics_forward_drive] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,349: +PARAM [/move_base/TebLocalPlannerROS/visualize_hc_graph] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,349: +PARAM [/move_base/TebLocalPlannerROS/cmd_angle_instead_rotvel] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,349: +PARAM [/move_base/TebLocalPlannerROS/obstacle_cost_exponent] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,349: +PARAM [/move_base/TebLocalPlannerROS/weight_acc_lim_x] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,349: +PARAM [/move_base/local_costmap/inflation_layer/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,349: +PARAM [/move_base/TebLocalPlannerROS/weight_dynamic_obstacle_inflation] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,349: +PARAM [/move_base/global_costmap/static_layer/enabled] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,349: +PARAM [/vesc/low_level/ackermann_cmd_mux/yaml_cfg_file] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,349: +PARAM [/move_base/TebLocalPlannerROS/penalty_epsilon] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,349: +PARAM [/move_base/TebLocalPlannerROS/weight_shortest_path] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,349: +PARAM [/move_base/local_costmap/inflation_layer/enabled] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,349: +PARAM [/gazebo/enable_ros_network] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,350: +PARAM [/move_base/local_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,350: +PARAM [/racecar/left_rear_wheel_velocity_controller/pid/i_clamp] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,350: +PARAM [/move_base/TebLocalPlannerROS/oscillation_v_eps] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,350: +PARAM [/move_base/local_costmap/obstacle_layer/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,350: +PARAM [/move_base/TebLocalPlannerROS/weight_optimaltime] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,350: +PARAM [/move_base/TebLocalPlannerROS/footprint_model/type] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,350: +PARAM [/keyboard_teleop/speed] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,350: +PARAM [/move_base/TebLocalPlannerROS/weight_obstacle] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,350: +PARAM [/racecar/right_front_wheel_velocity_controller/joint] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,350: +PARAM [/move_base/global_costmap/transform_tolerance] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,350: +PARAM [/move_base/global_costmap/obstacle_layer/laser_scan_sensor/marking] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,350: +PARAM [/racecar/right_front_wheel_velocity_controller/pid/i_clamp] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,350: +PARAM [/vesc/high_level/ackermann_cmd_mux/yaml_cfg_file] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,351: +PARAM [/move_base/planner_patience] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,351: +PARAM [/move_base/global_costmap/obstacle_layer/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,351: +PARAM [/move_base/global_costmap/obstacle_layer/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,351: +PARAM [/move_base/TebLocalPlannerROS/wheelbase] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,351: +PARAM [/move_base/local_costmap/static_layer/enabled] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,351: +PARAM [/move_base/local_costmap/obstacle_layer/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,351: +PARAM [/move_base/global_costmap/map_type] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,351: +PARAM [/move_base/TebLocalPlannerROS/oscillation_filter_duration] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,351: +PARAM [/move_base/TebLocalPlannerROS/free_goal_vel] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,351: +PARAM [/move_base/TebLocalPlannerROS/weight_max_vel_x] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,351: +PARAM [/racecar/right_steering_hinge_position_controller/type] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,351: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,351: +PARAM [/move_base/local_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,351: +PARAM [/move_base/global_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,351: +PARAM [/move_base/TebLocalPlannerROS/costmap_converter_plugin] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,352: +PARAM [/move_base/local_costmap/obstacle_layer/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,352: +PARAM [/move_base/TebLocalPlannerROS/footprint_model/vertices] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,352: +PARAM [/move_base/TebLocalPlannerROS/allow_init_with_backwards_motion] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,352: +PARAM [/move_base/TebLocalPlannerROS/visualize_with_time_as_z_axis_scale] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,352: +PARAM [/move_base/TebLocalPlannerROS/min_obstacle_dist] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,352: +PARAM [/racecar/right_rear_wheel_velocity_controller/pid/p] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,352: +PARAM [/move_base/base_local_planner] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,352: +PARAM [/move_base/TebLocalPlannerROS/selection_obst_cost_scale] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,352: +PARAM [/move_base/TebLocalPlannerROS/obstacle_poses_affected] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,352: +PARAM [/move_base/global_costmap/obstacle_layer/combination_method] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,352: +PARAM [/move_base/local_costmap/obstacle_layer/laser_scan_sensor/topic] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,352: +PARAM [/move_base/local_costmap/inflation_layer/cost_scaling_factor] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,352: +PARAM [/racecar/right_rear_wheel_velocity_controller/pid/d] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,352: +PARAM [/racecar/left_front_wheel_velocity_controller/pid/i_clamp] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,352: +PARAM [/racecar/left_front_wheel_velocity_controller/pid/i] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,352: +PARAM [/move_base/TebLocalPlannerROS/selection_alternative_time_cost] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,353: +PARAM [/racecar/left_rear_wheel_velocity_controller/type] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,353: +PARAM [/move_base/TebLocalPlannerROS/footprint_model/front_offset] by /roslaunch
[rosmaster.master][INFO] 2021-05-18 14:39:31,353: +PARAM [/move_base/global_costmap/obstacle_layer/observation_sources] by /roslaunch
